AUTHOR_KEY,AFFILIATION_REGION,HINDEX_OA,CITATIONS_OA,WORKS_COUNT_OA
oa:A5062830404,Africa,1,26,4
oa:A5093118019,Africa,1,1,4
oa:A5007109179,Outside Africa,1,4,8
oa:A5120065944,Outside Africa,1,1,5
oa:A5115575648,Africa,1,3,1
oa:A5092197651,Outside Africa,1,4,1
oa:A5118658242,Outside Africa,1,1,4
oa:A5055032497,Outside Africa,1,5,16
oa:A5102587526,Africa,1,3,1
oa:A5093415692,Africa,1,3,1
oa:A5101275056,Africa,1,3,1
oa:A5116296269,Outside Africa,1,2,1
oa:A5120866379,Outside Africa,1,2,1
oa:A5111238185,Outside Africa,1,8,5
oa:A5058158303,Outside Africa,1,4,2
oa:A5051180480,Outside Africa,1,4,2
oa:A5117436742,Outside Africa,1,4,1
oa:A5055360333,Africa,1,22,3
oa:A5116296268,Outside Africa,1,2,2
oa:A5116296267,Outside Africa,1,2,1
oa:A5117630032,Outside Africa,1,4,6
oa:A5028912663,Outside Africa,1,4,4
oa:A5092244496,Africa,1,7,1
oa:A5107013398,Africa,1,1,3
oa:A5111029666,Africa,1,1,1
oa:A5102548762,Africa,1,1,1
oa:A5098888699,Africa,1,2,4
oa:A5119715105,Africa,1,3,1
oa:A5091944080,Africa,1,3,2
oa:A5118822784,Outside Africa,1,2,1
oa:A5113419711,Outside Africa,1,4,3
oa:A5120829869,Africa,1,1,1
oa:A5120654769,Africa,1,1,1
oa:A5109611275,Africa,1,2,7
oa:A5120150779,Africa,1,1,2
oa:A5121122214,Africa,1,1,1
oa:A5109765623,Africa,1,5,4
oa:A5099682914,Africa,1,1,1
oa:A5113146326,Africa,1,1,2
oa:A5113368799,Africa,1,3,3
oa:A5102525058,Africa,1,7,3
oa:A5120084165,Outside Africa,1,2,7
oa:A5117700115,Africa,1,1,3
oa:A5075511054,Africa,1,1,3
oa:A5106689451,Africa,1,1,2
oa:A5093918106,Africa,1,25,1
oa:A5061710069,Africa,1,5,3
oa:A5007074112,Africa,1,16,13
oa:A5094189107,Africa,1,3,1
oa:A5018043908,Africa,1,4,10
oa:A5025784000,Africa,1,8,5
oa:A5094187960,Outside Africa,1,8,7
oa:A5111149687,Africa,1,6,1
oa:A5117117127,Africa,1,4,4
oa:A5043924718,Africa,1,12,5
oa:A5028046527,Africa,1,10,2
oa:A5100009874,Africa,1,7,3
oa:A5093757803,Africa,1,1,4
oa:A5092691846,Africa,1,1,1
oa:A5012613308,Africa,1,4,3
oa:A5092691845,Africa,1,1,1
oa:A5104160489,Africa,1,1,1
oa:A5111029383,Africa,1,3,1
oa:A5094304584,Africa,1,2,1
oa:A5094304583,Africa,1,2,1
oa:A5113117981,Africa,1,16,3
oa:A5008400351,Africa,1,16,2
oa:A5093917897,Africa,1,16,1
oa:A5104754266,Outside Africa,1,16,9
oa:A5093917896,Africa,1,16,1
oa:A5007946970,Africa,1,4,5
oa:A5118658163,Africa,1,6,1
oa:A5093120730,Africa,1,2,2
oa:A5093954428,Africa,1,1,1
oa:A5097221789,Africa,1,17,4
oa:A5113345104,Africa,1,8,4
oa:A5011752352,Africa,1,11,13
oa:A5037933522,Africa,1,2,18
oa:A5008147628,Africa,1,1,3
oa:A5106676913,Africa,1,1,2
oa:A5106676912,Africa,1,1,2
oa:A5113407606,Africa,1,2,2
oa:A5113019835,Outside Africa,1,1,1
oa:A5093035032,Outside Africa,1,1,1
oa:A5093035031,Outside Africa,1,1,1
oa:A5119347875,Outside Africa,1,2,4
oa:A5119347874,Outside Africa,1,2,1
oa:A5112426866,Africa,1,3,12
oa:A5103307797,Outside Africa,1,5,5
oa:A5116293695,Africa,1,5,1
oa:A5092613821,Africa,1,3,2
oa:A5017318070,Africa,1,3,2
oa:A5023837212,Africa,1,25,2
oa:A5051166956,Outside Africa,1,27,9
oa:A5093954427,Africa,1,1,2
oa:A5109796878,Outside Africa,1,27,1
oa:A5114169068,Africa,1,3,3
oa:A5047924334,Africa,1,4,2
oa:A5099002979,Africa,1,3,3
oa:A5119630953,Africa,1,1,5
oa:A5119630954,Africa,1,1,5
oa:A5093203690,Africa,1,4,2
oa:A5115708531,Africa,1,2,1
oa:A5093552628,Africa,1,26,1
oa:A5016288666,Outside Africa,1,3,4
oa:A5095532514,Africa,1,2,5
oa:A5092302241,Africa,1,9,5
oa:A5019038576,Africa,1,3,3
oa:A5115525107,Africa,1,1,1
oa:A5069353036,Africa,1,1,3
oa:A5116820533,Africa,1,1,1
oa:A5116820532,Africa,1,4,3
oa:A5115505045,Outside Africa,1,2,4
oa:A5116776780,Africa,1,1,1
oa:A5009973740,Africa,1,4,4
oa:A5114245639,Africa,1,3,1
oa:A5036363454,Outside Africa,1,1,11
oa:A5118995964,Africa,1,3,3
oa:A5115546569,Africa,1,3,4
oa:A5111212904,Africa,1,1,1
oa:A5098879559,Africa,1,1,1
oa:A5116665743,Africa,1,1,1
oa:A5114633126,Africa,1,4,8
oa:A5093203993,Africa,1,1,7
oa:A5106548687,Africa,1,3,1
oa:A5064937328,Africa,1,5,4
oa:A5114473258,Africa,1,2,1
oa:A5020162000,Africa,1,2,13
oa:A5114755065,Africa,1,1,1
oa:A5114755064,Africa,1,1,1
oa:A5119399323,Outside Africa,1,3,1
oa:A5115408327,Africa,1,3,1
oa:A5106777726,Africa,1,10,1
oa:A5116776781,Africa,1,7,4
oa:A5093781794,Outside Africa,1,1,4
oa:A5117800773,Africa,1,1,1
oa:A5115552730,Outside Africa,1,1,3
oa:A5119723220,Africa,1,1,3
oa:A5112106907,Africa,1,2,6
oa:A5119723219,Africa,1,1,3
oa:A5119723218,Africa,1,1,4
oa:A5111316118,Africa,1,1,3
oa:A5117150239,Africa,1,3,2
oa:A5054482222,Outside Africa,1,1,3
oa:A5093725953,Africa,1,6,3
oa:A5117391669,Outside Africa,1,1,1
oa:A5117391668,Africa,1,1,1
oa:A5086979830,Africa,1,5,5
oa:A5042553101,Africa,1,40,3
oa:A5060751614,Outside Africa,1,14,3
oa:A5099181409,Africa,1,18,1
oa:A5093659082,Outside Africa,1,13,1
oa:A5119271256,Africa,1,2,1
oa:A5047913856,Africa,1,4,3
oa:A5021823388,Outside Africa,1,1,5
oa:A5107572748,Africa,1,11,2
oa:A5119854512,Outside Africa,1,2,48
oa:A5119854513,Outside Africa,1,2,74
oa:A5119854511,Outside Africa,1,2,45
oa:A5093252328,Africa,1,3,1
oa:A5017330960,Outside Africa,1,24,1
oa:A5120099595,Outside Africa,1,1,2
oa:A5078184847,Outside Africa,1,25,2
oa:A5061041373,Outside Africa,1,200,7
oa:A5115731812,Africa,1,12,3
oa:A5100009800,Outside Africa,1,6,4
oa:A5116162947,Africa,1,3,4
oa:A5116162952,Africa,1,2,2
oa:A5116162951,Africa,1,2,1
oa:A5116162950,Africa,1,2,1
oa:A5116162949,Africa,1,2,1
oa:A5116162948,Africa,1,2,1
oa:A5116057269,Africa,1,2,1
oa:A5011495636,Outside Africa,1,3,4
oa:A5111397056,Outside Africa,1,3,1
oa:A5111397055,Outside Africa,1,3,1
oa:A5118789251,Outside Africa,1,2,15
oa:A5098977918,Outside Africa,1,6,2
oa:A5111218219,Outside Africa,1,5,1
oa:A5118803179,Outside Africa,1,4,23
oa:A5111131671,Outside Africa,1,7,3
oa:A5120099594,Africa,1,1,3
oa:A5109435091,Outside Africa,1,1,8
oa:A5120099597,Outside Africa,1,1,2
oa:A5023810404,Outside Africa,1,1,10
oa:A5020527663,Outside Africa,1,32,3
oa:A5109769563,Outside Africa,1,5,2
oa:A5075325487,Outside Africa,1,2,3
oa:A5106273103,Outside Africa,1,3,1
oa:A5031007008,Africa,1,4,10
oa:A5042042248,Africa,1,1,4
oa:A5103221239,Africa,1,8,6
oa:A5102635428,Outside Africa,1,1,2
oa:A5095092944,Africa,1,2,1
oa:A5029642522,Africa,1,1,3
oa:A5117113479,Outside Africa,1,14,1
oa:A5117113478,Outside Africa,1,14,1
oa:A5095767008,Africa,1,15,2
oa:A5116776239,Africa,1,1,1
oa:A5116776238,Africa,1,1,3
oa:A5106548711,Outside Africa,1,2,2
oa:A5120099615,Outside Africa,1,1,1
oa:A5120099614,Outside Africa,1,1,1
oa:A5070403547,Outside Africa,1,1,10
oa:A5120099598,Outside Africa,1,1,2
oa:A5060507504,Outside Africa,1,26,2
oa:A5114874481,Africa,1,2,1
oa:A5119628746,Africa,1,1,1
oa:A5119628748,Africa,1,1,2
oa:A5059577455,Outside Africa,1,20,3
oa:A5106529090,Africa,1,4,12
oa:A5106548710,Africa,1,2,1
oa:A5106528690,Africa,1,1,1
oa:A5106528689,Africa,1,4,2
oa:A5022734388,Africa,1,1,1
oa:A5093985579,Africa,1,18,1
oa:A5120099616,Outside Africa,1,1,1
oa:A5093613467,Africa,1,5,7
oa:A5014778972,Africa,1,58,1
oa:A5117499888,Africa,1,1,1
oa:A5116482170,Africa,1,4,1
oa:A5116482169,Africa,1,4,1
oa:A5116176032,Africa,1,1,1
oa:A5093220803,Africa,1,1,3
oa:A5119096083,Africa,1,1,2
oa:A5120489002,Africa,1,3,1
oa:A5117190610,Africa,1,1,3
oa:A5097928404,Outside Africa,1,7,2
oa:A5020027946,Africa,1,4,4
oa:A5119343449,Africa,1,1,2
oa:A5002321462,Africa,1,6,21
oa:A5120099613,Outside Africa,1,2,2
oa:A5061766037,Outside Africa,1,1,3
oa:A5070298259,Africa,1,8,7
oa:A5119454192,Outside Africa,1,15,2
oa:A5115822415,Africa,1,2,3
oa:A5017007766,Africa,1,48,8
oa:A5084378324,Africa,1,2,3
oa:A5121331205,Africa,1,4,1
oa:A5092925733,Africa,1,3,5
oa:A5108972698,Africa,1,1,1
oa:A5114139153,Africa,1,8,2
oa:A5109699631,Africa,1,1,2
oa:A5120535180,Africa,1,2,1
oa:A5120535179,Africa,1,2,2
oa:A5092391341,Africa,1,1,1
oa:A5108994812,Africa,1,9,3
oa:A5118955143,Africa,1,2,2
oa:A5106114031,Outside Africa,1,38,2
oa:A5104176242,Outside Africa,1,38,3
oa:A5092973943,Outside Africa,1,38,3
oa:A5002620771,Outside Africa,1,11,3
oa:A5097476374,Outside Africa,1,11,2
oa:A5093657804,Africa,1,3,2
oa:A5093881376,Africa,1,2,2
oa:A5116723282,Africa,1,2,1
oa:A5116723281,Africa,1,3,2
oa:A5114471853,Africa,1,18,1
oa:A5097450048,Outside Africa,1,11,2
oa:A5000711709,Africa,1,4,5
oa:A5119329928,Outside Africa,1,3,1
oa:A5107585648,Outside Africa,1,4,6
oa:A5119329926,Outside Africa,1,3,1
oa:A5104557362,Africa,1,6,1
oa:A5111244630,Africa,1,3,1
oa:A5106215894,Africa,1,38,2
oa:A5106164700,Africa,1,38,2
oa:A5106114032,Africa,1,38,2
oa:A5116245357,Africa,1,1,1
oa:A5064239716,Africa,1,1,4
oa:A5013836767,Africa,1,5,4
oa:A5082485123,Africa,1,1,2
oa:A5093346029,Outside Africa,1,1,2
oa:A5065065137,Africa,1,1,5
oa:A5092115152,Africa,1,2,3
oa:A5092501894,Africa,1,34,3
oa:A5111291112,Africa,1,43,2
oa:A5119329927,Outside Africa,1,3,2
oa:A5119329931,Africa,1,3,1
oa:A5119329930,Africa,1,3,1
oa:A5119329929,Africa,1,3,1
oa:A5051482094,Africa,1,3,3
oa:A5093351900,Africa,1,6,1
oa:A5052107189,Outside Africa,1,19,1
oa:A5056592028,Outside Africa,1,20,2
oa:A5003460398,Outside Africa,1,19,1
oa:A5065155140,Outside Africa,1,19,1
oa:A5101194270,Outside Africa,1,19,2
oa:A5045820635,Africa,1,7,3
oa:A5116876771,Africa,1,6,1
oa:A5120535178,Africa,1,2,2
oa:A5022506393,Africa,1,46,3
oa:A5115528900,Africa,1,15,1
oa:A5115528899,Africa,1,15,1
oa:A5115528898,Africa,1,15,1
oa:A5114571828,Africa,1,5,2
oa:A5109020568,Africa,1,1,1
oa:A5092941807,Africa,1,2,1
oa:A5028377432,Africa,1,32,2
oa:A5099737713,Africa,1,1,2
oa:A5114921474,Africa,1,1,1
oa:A5046991277,Africa,1,1,1
oa:A5096326502,Outside Africa,1,8,2
oa:A5114751937,Africa,1,1,2
oa:A5118891955,Africa,1,4,1
oa:A5118891954,Africa,1,4,2
oa:A5034322045,Outside Africa,1,2,1
oa:A5116807347,Africa,1,2,4
oa:A5116807346,Africa,1,2,1
oa:A5093346028,Africa,1,1,4
oa:A5093346027,Outside Africa,1,1,4
oa:A5093346026,Africa,1,1,4
oa:A5093346025,Africa,1,1,4
oa:A5114571827,Africa,1,5,2
oa:A5094204411,Outside Africa,1,24,4
oa:A5116308270,Africa,1,1,2
oa:A5106674848,Africa,1,10,1
oa:A5117076028,Africa,1,2,3
oa:A5100257032,Africa,1,11,6
oa:A5100206031,Africa,1,10,1
oa:A5099034706,Africa,1,26,1
oa:A5109742240,Africa,1,2,3
oa:A5113276561,Outside Africa,1,4,2
oa:A5077603670,Africa,1,4,10
oa:A5091987687,Outside Africa,1,17,1
oa:A5091987686,Outside Africa,1,17,1
oa:A5091987685,Outside Africa,1,17,1
oa:A5091987684,Outside Africa,1,17,1
oa:A5099087659,Africa,1,6,1
oa:A5093658095,Africa,1,12,1
oa:A5043068920,Outside Africa,1,9,4
oa:A5115742798,Africa,1,6,2
oa:A5121267476,Outside Africa,1,1,5
oa:A5119381537,Africa,1,1,1
oa:A5115000460,Africa,1,2,6
oa:A5093462674,Outside Africa,1,7,2
oa:A5093462673,Africa,1,7,3
oa:A5103612726,Outside Africa,1,53,2
oa:A5078868384,Outside Africa,1,24,2
oa:A5073338914,Outside Africa,1,5,3
oa:A5106606586,Outside Africa,1,37,1
oa:A5115697062,Africa,1,8,8
oa:A5062354705,Africa,1,8,9
oa:A5074407422,Africa,1,4,7
oa:A5118212880,Africa,1,1,1
oa:A5093378939,Africa,1,5,6
oa:A5093658104,Outside Africa,1,9,2
oa:A5104702410,Africa,1,2,3
oa:A5106363090,Africa,1,6,1
oa:A5106363089,Africa,1,6,1
oa:A5119870082,Africa,0,0,1
oa:A5117429335,Africa,0,0,1
name:shahdmohamedelagamy,Africa,0,0,0
oa:A5119870083,Africa,0,0,1
oa:A5120361615,Africa,0,0,1
oa:A5120456733,Africa,0,0,1
name:godlinatlaslawrencelivingston,Outside Africa,0,0,0
name:prabinselvestarmercybai,Outside Africa,0,0,0
name:azzabenali,Africa,0,0,0
name:haozhou,Outside Africa,0,0,0
name:zhengxiaoyang,Outside Africa,0,0,0
name:yasserramadan,Africa,0,0,0
name:atachinajames,Africa,0,0,0
oa:A5116639579,Africa,0,0,1
oa:A5119067385,Africa,0,0,3
oa:A5099847806,Outside Africa,0,0,3
oa:A5099847805,Africa,0,0,1
oa:A5099847804,Outside Africa,0,0,5
name:abibatoukonatetoure,Africa,0,0,0
oa:A5093405897,Africa,0,0,1
name:ammaramjad,Outside Africa,0,0,0
oa:A5115062185,Africa,0,0,3
name:usmanadamu,Africa,0,0,0
name:mohammedbukarngamdu,Africa,0,0,0
name:mohammedbabaadamu,Africa,0,0,0
oa:A5119910766,Africa,0,0,2
name:ayasaberabdelazizomran,Africa,0,0,0
name:giancarlotedesco,Outside Africa,0,0,0
name:gianmarcoscarano,Outside Africa,0,0,0
name:mahmoudhussien,Africa,0,0,0
oa:A5108884833,Africa,0,0,1
name:nasseralrashidi,Outside Africa,0,0,0
name:noamsoreni,Outside Africa,0,0,0
name:naokiwatanabe,Outside Africa,0,0,0
oa:A5120852340,Africa,0,0,1
name:nouriasifi,Africa,0,0,0
name:ahmadjunaid,Outside Africa,0,0,0
name:fardoushasan,Outside Africa,0,0,0
name:carinamcmels,Africa,0,0,0
oa:A5119885077,Africa,0,0,2
name:alaaelsaid,Africa,0,0,0
name:brendynmiller,Outside Africa,0,0,0
oa:A5038596787,Africa,0,0,3
oa:A5116165515,Africa,0,0,1
name:takudzwabanda,Africa,0,0,0
name:sheikhshoib,Outside Africa,0,0,0
name:engineercloudsolutionsarchitectswoomusa,Outside Africa,0,0,0
oa:A5117078179,Outside Africa,0,0,1
oa:A5117078178,Outside Africa,0,0,1
name:vijayanramaraj,Outside Africa,0,0,0
name:mareeswarivenkatachalaappaswamy,Outside Africa,0,0,0
oa:A5116536939,Africa,0,0,1
oa:A5120119773,Africa,0,0,1
name:ahmedabubakarjajere,Africa,0,0,0
name:lisetteschutte,Outside Africa,0,0,0
name:nazarethmartinontorres,Outside Africa,0,0,0
oa:A5106529563,Africa,0,0,1
oa:A5120705771,Africa,0,0,2
oa:A5120517978,Africa,0,0,2
name:israelkoredeadeyanju,Outside Africa,0,0,0
oa:A5120251392,Outside Africa,0,0,1
oa:A5120251391,Africa,0,0,1
name:ahmednabihzakirashed,Africa,0,0,0
name:arunkumar,Outside Africa,0,0,0
name:rahmagharib,Africa,0,0,0
oa:A5099164324,Africa,0,0,1
oa:A5079308308,Outside Africa,0,0,2
name:nancyvora,Outside Africa,0,0,0
name:iyyappanmoorthi,Outside Africa,0,0,0
oa:A5113413238,Africa,0,0,1
oa:A5120633595,Africa,0,0,1
name:tamerybasha,Africa,0,0,0
oa:A5096611710,Africa,0,0,1
oa:A5096521360,Africa,0,0,2
oa:A5108319861,Africa,0,0,4
name:federicapiras,Outside Africa,0,0,0
name:mpradeep,Outside Africa,0,0,0
name:rabiaomarsaid,Outside Africa,0,0,0
name:najehahmed,Africa,0,0,0
name:emanabdullahaldakheel,Outside Africa,0,0,0
name:doaasamikhafaga,Outside Africa,0,0,0
name:abdeljabbarcherkaoui,Africa,0,0,0
name:abderrahimbourkane,Africa,0,0,0
name:mhamedsayyouri,Africa,0,0,0
name:hichamkarmouni,Africa,0,0,0
name:smrakibulhasan,Outside Africa,0,0,0
oa:A5107186853,Africa,0,0,2
oa:A5119833981,Africa,0,0,2
name:amirmostafa,Africa,0,0,0
name:asmaamohamedahmedsoliman,Africa,0,0,0
name:makdafekadietewelgne,Africa,0,0,0
name:ahmedmahmoudfahmy,Africa,0,0,0
oa:A5120083844,Africa,0,0,1
oa:A5120083843,Africa,0,0,1
oa:A5120083842,Africa,0,0,1
name:hanaelserafy,Africa,0,0,0
name:yassinhatem,Africa,0,0,0
name:youssefhesham,Africa,0,0,0
name:diaasalamaabdelminaam,Africa,0,0,0
name:lialrajaalzabin,Outside Africa,0,0,0
name:omakash,Outside Africa,0,0,0
oa:A5120084067,Africa,0,0,1
name:hassetgirmademissie,Africa,0,0,0
oa:A5120084066,Africa,0,0,1
oa:A5119975709,Africa,0,0,1
oa:A5119975708,Africa,0,0,1
oa:A5119975707,Africa,0,0,1
oa:A5120251394,Outside Africa,0,0,2
oa:A5120251393,Africa,0,0,2
oa:A5078625929,Africa,0,0,0
name:ahmedbencherqui,Africa,0,0,0
name:karimelkhanchouli,Africa,0,0,0
name:adilsayyouri,Africa,0,0,0
name:malikaalamimarktani,Africa,0,0,0
oa:A5114617754,Africa,0,0,1
oa:A5114624448,Africa,0,0,1
oa:A5114624447,Africa,0,0,1
name:sanjupurohit,Outside Africa,0,0,0
name:aberalambebo,Africa,0,0,0
name:vishnuvardhanareddykarna,Outside Africa,0,0,0
oa:A5093319028,Africa,0,0,3
name:mariammohsen,Africa,0,0,0
name:aminsibrahim,Africa,0,0,0
name:mohammedmabozahhad,Africa,0,0,0
name:saeedmohsen,Africa,0,0,0
oa:A5094213306,Africa,0,0,2
oa:A5120099593,Outside Africa,0,0,1
oa:A5031951891,Outside Africa,0,0,2
oa:A5120099599,Outside Africa,0,0,1
oa:A5120088647,Africa,0,0,3
oa:A5114617755,Africa,0,0,2
oa:A5120099596,Outside Africa,0,0,1
name:armandoflores,Outside Africa,0,0,0
name:maloyparai,Outside Africa,0,0,0
oa:A5120786905,Africa,0,0,1
oa:A5120786904,Outside Africa,0,0,1
name:randaallafi,Outside Africa,0,0,0
oa:A5119715065,Africa,0,0,1
oa:A5092688341,Africa,0,0,1
oa:A5120807320,Africa,0,0,2
oa:A5120807363,Africa,0,0,2
oa:A5095927711,Africa,0,0,2
name:hagarabdullah,Africa,0,0,0
name:mariammabdelaziz,Africa,0,0,0
name:heinjfvanmarle,Outside Africa,0,0,0
oa:A5115059771,Africa,0,0,9
name:zimingwei,Outside Africa,0,0,0
name:robertamadungala,Africa,0,0,0
name:hossameldeenshabana,Outside Africa,0,0,0
name:rachidelgouri,Africa,0,0,0
oa:A5120283797,Africa,0,0,1
name:abdelrahmanaali,Outside Africa,0,0,0
oa:A5120083796,Africa,0,0,1
name:abdelrahmanmohamedkhalil,Africa,0,0,0
oa:A5120083795,Africa,0,0,1
name:khanwengoh,Outside Africa,0,0,0
oa:A5119001403,Africa,0,0,1
oa:A5002005637,Africa,0,0,9
name:soufienebenothman,Africa,0,0,0
name:mohdasifshah,Outside Africa,0,0,0
name:abdelrahamanahassan,Outside Africa,0,0,0
name:fadymagdy,Africa,0,0,0
name:jamessacchettini,Outside Africa,0,0,0
name:innakrieger,Outside Africa,0,0,0
oa:A5118380276,Africa,0,0,1
name:kareemimohamed,Africa,0,0,0
oa:A5119419973,Outside Africa,0,0,1
name:mekalaharshavardhanreddy,Outside Africa,0,0,0
name:onbehalfoftheenigmamajordepressivedisorderworkinggroup,Outside Africa,0,0,0
oa:A5116407244,Africa,0,0,1
name:mahmoudhamed,Outside Africa,0,0,0
name:mushababasiri,Outside Africa,0,0,0
oa:A5105101954,Africa,0,0,1
oa:A5109368802,Africa,0,0,8
oa:A5119353293,Africa,0,0,1
name:eslamaismail,Africa,0,0,0
name:ahmedaelngar,Africa,0,0,0
name:mohdasifshah,Africa,0,0,0
oa:A5120553969,Africa,0,0,2
oa:A5120410251,Africa,0,0,2
oa:A5119714920,Africa,0,0,2
name:fakhrulzamanrokhani,Outside Africa,0,0,0
oa:A5116057092,Africa,0,0,3
oa:A5073923263,Africa,0,0,3
oa:A5116595409,Africa,0,0,1
oa:A5093429846,Africa,0,0,4
oa:A5116678250,Africa,0,0,1
oa:A5041038317,Africa,0,0,3
oa:A5116678249,Africa,0,0,1
name:muhammadsharshar,Africa,0,0,0
oa:A5120365280,Africa,0,0,2
oa:A5120607848,Africa,0,0,2
oa:A5117164017,Africa,0,0,1
oa:A5117164016,Africa,0,0,1
oa:A5117618864,Africa,0,0,1
oa:A5118436998,Africa,0,0,1
name:sitianomahmad,Outside Africa,0,0,0
oa:A5093757802,Africa,0,0,2
name:mohamedaashiq,Outside Africa,0,0,0
name:salamisafranolugbenga,Outside Africa,0,0,0
oa:A5114724974,Africa,0,0,1
oa:A5114724973,Africa,0,0,1
name:daliamohamedfouad,Africa,0,0,0
oa:A5120507508,Africa,0,0,3
oa:A5116175234,Outside Africa,0,0,7
name:nusratjahanmuna,Outside Africa,0,0,0
oa:A5114733817,Africa,0,0,1
oa:A5114733816,Outside Africa,0,0,3
oa:A5120065946,Outside Africa,0,0,1
oa:A5120065947,Outside Africa,0,0,1
oa:A5120065945,Outside Africa,0,0,1
oa:A5100009915,Africa,0,0,5
name:fzaier,Africa,0,0,0
oa:A5093203789,Africa,0,0,1
oa:A5120076749,Outside Africa,0,0,1
name:anasrefaatsabry,Africa,0,0,0
name:amrishehta,Africa,0,0,0
name:yuanyuanzhao,Outside Africa,0,0,0
name:tanmawpin,Outside Africa,0,0,0
name:njokairene,Outside Africa,0,0,0
name:maxwellahiafor,Outside Africa,0,0,0
name:dinglin,Outside Africa,0,0,0
oa:A5120065952,Outside Africa,0,0,2
oa:A5120065951,Outside Africa,0,0,2
oa:A5120065950,Outside Africa,0,0,2
oa:A5120065949,Outside Africa,0,0,2
name:kkamalanand,Outside Africa,0,0,0
oa:A5094188334,Africa,0,0,1
oa:A5119347933,Africa,0,0,2
name:ramanmuthusamy,Outside Africa,0,0,0
name:ascheffler,Outside Africa,0,0,0
name:hamzacheriflotfi,Africa,0,0,0
name:mariamahmed,Africa,0,0,0
name:jelati,Africa,0,0,0
oa:A5118658227,Outside Africa,0,0,2
oa:A5118668514,Outside Africa,0,0,2
oa:A5118596253,Africa,0,0,1
oa:A5026261434,Africa,0,0,2
name:yoshitoshihirao,Outside Africa,0,0,0
name:wellingtonngari,Outside Africa,0,0,0
oa:A5120065948,Outside Africa,0,0,2
oa:A5057677679,Africa,0,0,2
name:mzribi,Africa,0,0,0
name:seifeldinibrahim,Africa,0,0,0
oa:A5116085686,Africa,0,0,1
oa:A5116085685,Africa,0,0,1
name:akyerebakukuasam,Africa,0,0,0
oa:A5116085684,Africa,0,0,1
name:abderrahmanesaad,Africa,0,0,0
name:afnanalhazmi,Outside Africa,0,0,0
name:addisbelayneh,Africa,0,0,0
oa:A5121116744,Africa,0,0,2
name:abdulazizaisha,Africa,0,0,0
name:abubakarahmedmuazu,Africa,0,0,0
name:auwalaliyufatima,Africa,0,0,0
oa:A5119723187,Africa,0,0,1
name:carlosvalderramasakuyama,Outside Africa,0,0,0
oa:A5117491159,Africa,0,0,1
oa:A5120285267,Africa,0,0,3
oa:A5114444138,Outside Africa,0,0,1
oa:A5094179117,Outside Africa,0,0,2
name:stefanobellucci,Outside Africa,0,0,0
name:vijayalakshmik,Africa,0,0,0
oa:A5106528947,Africa,0,0,1
oa:A5083766699,Africa,0,0,3
name:adnencherif,Africa,0,0,0
name:jyotindranarayan,Outside Africa,0,0,0
name:jacobwekalao,Outside Africa,0,0,0
name:amuthakkannanrajakannu,Africa,0,0,0
name:husseinaelsayed,Africa,0,0,0
name:ashourmahmed,Outside Africa,0,0,0
name:ahmedmehaney,Africa,0,0,0
name:sarahiothman,Outside Africa,0,0,0
oa:A5119347932,Africa,0,0,2
name:abdulmoniemmohamed,Africa,0,0,0
oa:A5116407141,Africa,0,0,1
oa:A5116407140,Africa,0,0,1
name:vijayakumarvaradarajan,Africa,0,0,0
name:reddyleelakrishna,Africa,0,0,0
oa:A5120786612,Africa,0,0,2
oa:A5118596182,Africa,0,0,1
name:farzanaakterriti,Outside Africa,0,0,0
name:nadiasultan,Outside Africa,0,0,0
name:samihmmostafa,Africa,0,0,0
name:monamjamjoom,Outside Africa,0,0,0
name:noufalkahtani,Outside Africa,0,0,0
name:weisong,Outside Africa,0,0,0
name:baozhiqui,Outside Africa,0,0,0
name:rahilaparveen,Outside Africa,0,0,0
name:sarahgaber,Africa,0,0,0
oa:A5116404196,Africa,0,0,1
name:zaidyassermohamed,Africa,0,0,0
name:mayarmohamed,Africa,0,0,0
name:jananasser,Africa,0,0,0
oa:A5115408267,Africa,0,0,1
oa:A5120807371,Outside Africa,0,0,1
oa:A5120289679,Africa,0,0,1
name:duraiselvaraj,Outside Africa,0,0,0
oa:A5117436462,Outside Africa,0,0,1
oa:A5121185407,Outside Africa,0,0,1
name:joddatfatima,Outside Africa,0,0,0
name:mathieumichel,Outside Africa,0,0,0
oa:A5119715221,Africa,0,0,1
name:aliyasser,Africa,0,0,0
name:travisostbye,Outside Africa,0,0,0
oa:A5076743359,Outside Africa,0,0,0
name:mgeniabdallakhamis,Africa,0,0,0
oa:A5116199301,Africa,0,0,1
oa:A5113428957,Africa,0,0,2
name:mohdarifuddin,Outside Africa,0,0,0
oa:A5092571697,Africa,0,0,1
name:abiodunakanbi,Africa,0,0,0
name:felixmakori,Africa,0,0,0
name:lenaonyango,Africa,0,0,0
name:shafatkhan,Outside Africa,0,0,0
name:satyanarayantripathy,Outside Africa,0,0,0
name:sanaalazwari,Outside Africa,0,0,0
oa:A5034854366,Africa,0,0,0
oa:A5120715334,Africa,0,0,1
oa:A5116065244,Africa,0,0,2
name:maydasalimhamad,Africa,0,0,0
name:malekazzouz,Africa,0,0,0
name:anandhrajasekaran,Outside Africa,0,0,0
name:mohamedtaha,Africa,0,0,0
name:krishnamoorthynatarajan,Outside Africa,0,0,0
oa:A5119627605,Africa,0,0,2
name:abdelazizhendy,Africa,0,0,0
oa:A5120734496,Africa,0,0,1
name:abidaymen,Africa,0,0,0
